id,class_label,entities
47603,0,PRODUCT PRODUCT PRODUCT DATE DATE CARDINAL CARDINAL CARDINAL ORG
37193,1,CARDINAL CARDINAL CARDINAL
31075,0,GPE DATE PERSON GPE GPE CARDINAL CARDINAL NORP
11244,1,GPE GPE GPE
17902,1,CARDINAL GPE CARDINAL CARDINAL CARDINAL CARDINAL DATE DATE
79840,0,PERSON PERSON PERSON PERCENT PERCENT TIME PERSON ORG PERCENT PERCENT MONEY
17849,1,PERSON PERSON DATE CARDINAL ORG ORG
68348,0,NORP DATE DATE DATE NORP
32659,0,DATE DATE ORG ORG
27417,0,0
74853,0,DATE DATE DATE CARDINAL PERSON CARDINAL ORG ORG ORG ORG CARDINAL
2217,1,CARDINAL PERSON CARDINAL GPE GPE DATE PERSON PERSON
25641,1,PERSON DATE CARDINAL CARDINAL PERSON PERSON PERSON PERSON ORG
48331,0,CARDINAL CARDINAL CARDINAL CARDINAL ORG MONEY MONEY MONEY MONEY ORG ORG ORG ORG ORG
48728,0,PERSON GPE ORG PERCENT PERCENT ORG DATE
33916,0,PERSON CARDINAL GPE GPE
88438,0,PERSON PERSON
11178,1,DATE CARDINAL CARDINAL CARDINAL CARDINAL
85565,0,CARDINAL NORP
30237,0,0
57818,0,PERSON PERSON PERSON PERSON ORDINAL PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON DATE DATE CARDINAL
16763,1,PERSON PERSON PERSON NORP ORDINAL
5653,1,PERSON CARDINAL DATE DATE PERCENT PERCENT PERCENT
76828,0,ORG ORG PERSON PERSON
47444,1,ORG ORG ORG ORG PERSON
57808,0,ORG ORG PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG
22957,1,PERSON PERSON DATE DATE DATE PERSON PERSON NORP NORP NORP NORP
72119,0,CARDINAL CARDINAL PERSON
74933,0,PERSON GPE PRODUCT
83780,0,ORG PERSON PERSON ORG PERSON
10330,1,GPE ORG
26692,1,0
4584,0,PERSON ORG DATE DATE DATE DATE DATE DATE DATE
52021,0,ORG ORG ORG ORG ORG ORG ORG ORG PERSON ORG ORG ORG ORG ORG PERSON PERSON PERSON PERSON PRODUCT PRODUCT ORG ORG
82985,0,PERSON PERSON DATE PERSON PERSON PERSON PERSON PERSON
10394,1,PERSON PERSON ORG ORG ORG ORG LOC PERSON PERSON PERSON PERSON TIME TIME TIME PERSON
48210,0,CARDINAL GPE
55566,0,NORP ORG CARDINAL ORG
54368,0,PERSON MONEY MONEY GPE PERSON
72131,0,ORG CARDINAL CARDINAL PERSON PERSON CARDINAL CARDINAL ORG CARDINAL CARDINAL CARDINAL CARDINAL
76064,0,PERSON PERSON
27652,0,PERSON PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT GPE PERCENT PERCENT PERCENT PERCENT PERCENT NORP ORG
43155,1,GPE PERSON
50610,0,ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG GPE GPE PERSON ORG DATE LAW LAW LAW PERSON PERSON PERSON
39984,1,0
42359,1,PERSON PERSON LAW LAW LAW PERSON
48060,0,DATE GPE ORG PERSON PERSON PERSON ORG WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
52574,0,DATE DATE DATE
8805,1,PERSON DATE DATE DATE DATE
8681,1,PERSON PERSON DATE DATE DATE DATE DATE ORG ORG ORG GPE QUANTITY QUANTITY QUANTITY
82496,0,PERSON PERSON GPE PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
18872,1,ORG ORG ORG NORP NORP GPE
30811,0,ORG GPE ORG GPE
88178,0,NORP ORG ORDINAL
25684,1,PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON NORP DATE PERSON PERSON PERSON
25894,1,DATE ORG ORG DATE CARDINAL GPE DATE DATE
47346,0,CARDINAL ORG PERCENT PERCENT PERCENT PERCENT ORG ORG ORG
30290,0,GPE
42496,1,WORK_OF_ART WORK_OF_ART PERSON LAW LAW LAW ORG
73926,0,DATE DATE DATE DATE DATE DATE
46643,0,DATE DATE WORK_OF_ART WORK_OF_ART WORK_OF_ART DATE DATE PERSON NORP ORG NORP DATE DATE
63659,0,NORP ORG PERSON PERSON ORG
27316,0,CARDINAL CARDINAL CARDINAL DATE ORG ORG
41768,1,CARDINAL NORP
34841,0,PERSON ORG
43217,1,GPE ORG PERSON GPE ORG PERSON
33949,1,GPE GPE CARDINAL CARDINAL CARDINAL GPE GPE
46051,0,PERSON PERSON PERSON PERSON PERSON CARDINAL
49235,0,PERSON PERSON
81545,0,PERSON PERSON PERSON
18187,1,PERSON ORG PERSON
33685,0,PERSON PERSON PERSON PERSON
70308,0,GPE PERSON DATE
31477,0,PERSON PERSON PERSON PERSON TIME TIME ORG PERSON PERSON ORG
54288,0,DATE DATE DATE ORDINAL
66873,0,ORG ORG ORG GPE GPE DATE DATE DATE
69739,0,PERSON PERSON PERSON PERSON PERSON
66784,0,ORG NORP PERSON
38210,0,PERSON CARDINAL PERSON GPE GPE LOC LOC LOC GPE MONEY
75440,0,PERSON PERSON ORG ORG PERCENT PERCENT NORP GPE
29829,0,PERSON
20368,1,ORG ORG ORG ORG ORG GPE GPE GPE
50718,0,DATE
55938,0,PERSON PERCENT PERCENT
57994,0,PERSON PERSON PERSON PERSON PERSON NORP PERSON
61840,0,PERSON ORG ORG ORG FAC
31874,0,DATE DATE DATE DATE DATE ORG
79806,0,CARDINAL CARDINAL PERSON MONEY PERCENT PERCENT NORP MONEY CARDINAL
36146,1,GPE NORP NORP
34813,0,NORP PERSON
72066,0,ORG PERSON PERSON DATE GPE PERCENT PERCENT
83175,0,PERSON ORG PERSON ORG ORG MONEY MONEY MONEY PERCENT PERCENT CARDINAL ORG ORG ORG ORG ORG ORG
42205,1,PERSON LAW LAW LAW ORG NORP
71707,0,PERSON PERSON ORG ORG DATE DATE DATE
53674,0,PERSON PERSON PERSON PERSON PERSON
63686,0,PERSON PERSON PRODUCT PERSON PERSON PERSON PERSON PERSON PERSON PERSON
8049,1,NORP NORP EVENT GPE PERSON
56519,1,CARDINAL CARDINAL GPE DATE
26944,0,DATE PERCENT PERCENT DATE PERCENT PERCENT
5459,1,GPE
49915,0,GPE GPE
52012,0,PERSON PERSON ORG ORG ORG GPE
84046,0,PERSON PERSON PERCENT PERCENT ORG PERSON
65017,0,MONEY MONEY MONEY ORG ORG ORG ORG ORG DATE DATE DATE DATE PERCENT PERCENT DATE DATE DATE DATE PERCENT PERCENT DATE DATE DATE PERCENT PERCENT CARDINAL PERCENT PERCENT
70644,0,PERSON GPE PERSON GPE PERSON GPE DATE
42509,0,PERSON ORG LAW LAW LAW ORG ORG ORG ORG ORG PERSON PERSON
76767,0,GPE GPE CARDINAL ORG ORG ORG CARDINAL CARDINAL ORG
53752,0,MONEY ORDINAL
84759,0,ORDINAL ORDINAL NORP NORP
29873,0,PERSON ORG CARDINAL CARDINAL ORG ORG ORG GPE
50368,0,ORG ORG NORP
63303,0,PERSON PERSON PERSON ORG WORK_OF_ART WORK_OF_ART WORK_OF_ART
34116,0,GPE GPE CARDINAL
50609,0,ORG ORG ORG ORG ORG ORG ORG ORG PERSON
35872,0,DATE DATE CARDINAL DATE DATE DATE
21999,1,PERSON PERSON NORP ORG PERSON
34197,0,GPE GPE GPE PERCENT PERCENT DATE CARDINAL CARDINAL ORG ORG ORG
25855,1,PERSON PERSON PERSON CARDINAL CARDINAL CARDINAL DATE DATE GPE GPE GPE GPE GPE GPE GPE GPE GPE GPE NORP
65666,0,PERSON ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG
85612,0,PERSON
40539,1,ORG MONEY GPE GPE
30820,0,GPE CARDINAL ORG
41268,1,0
87463,0,PERSON CARDINAL CARDINAL CARDINAL
48905,0,GPE PERSON ORDINAL CARDINAL
85207,0,GPE
20381,1,NORP GPE GPE GPE GPE GPE PERSON PERSON ORG FAC FAC
88625,0,ORG NORP
20781,0,PERSON PERSON ORG ORG ORG ORG PERSON
58571,0,PERSON PERSON PERSON
55952,0,PERSON
71731,0,CARDINAL TIME TIME ORG ORG PERSON PERSON
65662,0,ORG ORG ORG
11197,1,DATE CARDINAL DATE DATE PERSON
38906,1,ORG PERSON
45768,0,ORG ORG ORG PERSON ORG FAC FAC FAC FAC
47084,0,CARDINAL
38058,1,PERSON PERSON PERSON GPE MONEY
40728,1,GPE GPE
26093,1,DATE DATE CARDINAL ORG ORG GPE GPE DATE ORG CARDINAL DATE
55114,0,ORG PERSON ORG ORG PERSON PERSON
5010,1,PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT ORG PERCENT PERCENT PERCENT PERCENT
68532,0,PERSON PERSON PERSON PERSON PERSON ORG ORG ORG ORG PERSON PERSON ORG GPE GPE GPE GPE GPE
24039,1,PERSON PERSON DATE DATE MONEY MONEY MONEY PERSON PERCENT PERCENT
37367,1,CARDINAL CARDINAL ORG ORG DATE WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART CARDINAL
65579,0,CARDINAL NORP
28300,0,ORG
66639,0,PERSON PERSON DATE DATE DATE DATE DATE PERSON CARDINAL ORG ORG DATE DATE DATE DATE DATE ORG ORG ORG PERSON PERSON
7902,1,GPE CARDINAL GPE
78636,0,DATE NORP DATE DATE PERSON PERSON DATE
17291,1,ORG CARDINAL ORG ORG DATE QUANTITY QUANTITY QUANTITY GPE
39325,1,PERSON PERSON PERSON PERSON NORP GPE PERSON PERSON
10778,1,DATE DATE DATE CARDINAL GPE GPE GPE GPE
80950,0,GPE
69093,0,GPE PERSON GPE ORG ORG ORG ORG
4446,1,DATE DATE DATE DATE DATE DATE DATE DATE
6720,1,0
13002,1,GPE GPE GPE GPE ORG ORG GPE PRODUCT
14669,1,GPE GPE ORDINAL GPE
19321,1,MONEY MONEY MONEY
40818,1,ORG ORG ORG FAC ORG GPE ORG GPE NORP GPE ORG ORG ORG PRODUCT
2233,1,GPE GPE PERSON ORG ORG ORG ORG ORG ORG
3593,1,GPE PERSON PERSON ORG
83236,0,PERSON PERSON PERSON CARDINAL PERSON ORG ORG ORG ORG ORG GPE LAW PERSON
63825,0,DATE DATE DATE ORG ORG DATE GPE ORG ORG ORG ORG PERSON PERSON PERSON FAC
56289,0,DATE DATE DATE PERSON NORP NORP NORP PERSON PERSON
19904,1,CARDINAL NORP CARDINAL CARDINAL CARDINAL ORG ORG PERSON PERSON
63661,0,PERSON PERSON PERSON WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART
39566,1,ORG ORG ORG ORG PERSON PERSON PERSON ORG ORG ORG ORG ORG
65477,0,ORG ORG ORG ORG PERCENT PERCENT
4217,1,DATE DATE DATE DATE DATE DATE DATE DATE ORDINAL
64603,0,PERSON DATE DATE DATE DATE PERCENT PERCENT PERCENT PERSON CARDINAL PERSON PRODUCT
48150,0,GPE DATE DATE DATE DATE
8510,1,GPE GPE PERSON PERSON
5192,1,GPE CARDINAL CARDINAL DATE GPE CARDINAL CARDINAL DATE GPE DATE DATE CARDINAL
44811,1,PERCENT PERCENT
7280,1,0
63968,0,PERSON PERSON DATE DATE DATE DATE DATE DATE DATE DATE PERSON TIME TIME TIME PERSON PERSON PERSON PERSON
33202,0,PERSON PERSON FAC DATE DATE
81415,0,CARDINAL PERSON ORG DATE DATE DATE DATE
40762,1,ORG NORP GPE GPE GPE GPE GPE GPE
19533,1,ORG
12566,1,PERSON GPE DATE PERSON PERSON DATE DATE CARDINAL CARDINAL
65409,0,PERSON PERSON ORG ORG ORG ORG ORG PERSON PERSON PERSON PERSON PERSON LOC LOC
75460,0,ORG GPE PERSON CARDINAL PERSON PERSON NORP
29625,0,CARDINAL LOC LOC PERSON PERSON
7151,1,DATE DATE PERSON GPE
85936,0,PERSON PERSON PERCENT PERCENT DATE DATE DATE DATE DATE CARDINAL DATE
1406,1,PERSON MONEY MONEY MONEY PERSON MONEY DATE DATE DATE DATE NORP ORG
33048,0,NORP NORP DATE DATE
23032,1,PERSON PERSON ORG ORG
75228,0,PERSON PERSON PERCENT PERCENT NORP NORP
6353,1,DATE ORG DATE
70224,0,PERCENT PERCENT GPE ORG
38719,1,GPE EVENT EVENT EVENT NORP LOC LOC CARDINAL ORG ORG NORP
22661,1,GPE PERSON
13840,1,ORG ORG ORG PERSON PERSON PERSON PERSON NORP NORP NORP
29715,0,PERSON PERSON PERSON PERSON PERSON ORDINAL ORG DATE DATE DATE DATE DATE DATE
80517,0,ORG ORG ORG ORG ORG NORP DATE CARDINAL CARDINAL WORK_OF_ART WORK_OF_ART NORP LOC LOC
3046,1,CARDINAL
55721,0,0
87867,0,PERSON PERSON ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG ORG CARDINAL CARDINAL CARDINAL CARDINAL
84896,0,GPE GPE DATE DATE DATE GPE
18473,1,ORG GPE GPE
48463,0,ORG PERSON
26714,0,PERSON PERSON
64271,0,CARDINAL
81344,0,DATE DATE CARDINAL DATE DATE DATE PERSON
76268,0,0
6617,1,GPE CARDINAL CARDINAL LAW
1030,1,NORP GPE GPE CARDINAL NORP MONEY MONEY MONEY
70286,0,0
48071,0,ORG ORG ORG ORG GPE GPE PERSON ORG PRODUCT NORP PERSON ORG ORG ORG GPE GPE GPE PERCENT PERCENT PERCENT PERCENT
60039,0,NORP GPE PERSON PERSON GPE GPE DATE DATE
45371,1,ORG GPE GPE GPE DATE CARDINAL CARDINAL CARDINAL CARDINAL
37670,1,DATE ORDINAL DATE PERCENT PERCENT PERCENT PERCENT ORG ORG ORG
6515,1,0
25442,0,ORG EVENT EVENT PERSON PERSON PERSON EVENT EVENT
11968,1,PERSON PERSON ORG
73298,1,ORG PERSON PERSON GPE GPE
12888,1,ORG CARDINAL MONEY MONEY MONEY MONEY PERSON
22842,1,PERSON PERSON PERSON GPE GPE CARDINAL TIME TIME TIME
16955,1,GPE PERSON GPE CARDINAL PERCENT PERCENT
20817,1,CARDINAL CARDINAL CARDINAL ORG PERSON GPE GPE
9882,0,PERSON GPE
13599,1,0
26584,0,GPE GPE GPE GPE
59429,0,PERSON PERSON PERSON ORDINAL DATE ORG
47755,0,NORP PERSON
52583,0,0
31726,0,PERSON
30750,0,PERSON PERSON GPE GPE GPE PERSON NORP CARDINAL ORG
49089,0,ORG GPE
69939,0,0
72478,0,ORG ORG
14613,1,CARDINAL PERSON PERSON GPE GPE GPE ORG
37364,1,ORG ORG ORG
48892,0,GPE GPE CARDINAL PERSON PERSON ORG WORK_OF_ART
17056,1,GPE GPE
21437,1,GPE DATE DATE DATE DATE DATE MONEY
10370,1,GPE PERSON PERSON PRODUCT PERSON GPE ORG PERSON CARDINAL DATE DATE DATE
1029,1,PERSON PERSON GPE PERCENT PERCENT DATE DATE DATE ORDINAL PERSON MONEY MONEY MONEY ORG
43470,1,PERSON PERSON PERSON PERSON PERSON PERSON
7055,1,CARDINAL
50709,0,DATE DATE
29207,0,PERSON PERSON ORG PERSON GPE ORG PERCENT PERCENT DATE DATE
65682,0,ORG ORG
49550,0,PERSON CARDINAL PERSON DATE DATE DATE
49295,0,PERSON ORG ORG PERSON PERSON
44921,1,0
71998,0,CARDINAL
57674,1,PERSON CARDINAL CARDINAL PERSON LAW LAW LAW LAW LAW LAW LAW LAW LAW PRODUCT PRODUCT PRODUCT ORG ORG ORG ORG ORG MONEY MONEY PERCENT PERCENT CARDINAL CARDINAL CARDINAL
74951,0,DATE PERSON PERSON PERCENT PERCENT PERCENT PERCENT PERCENT PRODUCT CARDINAL NORP PERCENT PERCENT DATE
61987,0,GPE GPE PERSON GPE CARDINAL CARDINAL CARDINAL ORG ORG GPE
89571,0,CARDINAL GPE
53725,0,GPE ORG MONEY ORG ORG ORG ORG
20534,1,NORP CARDINAL CARDINAL
51260,0,CARDINAL CARDINAL ORG DATE DATE DATE CARDINAL CARDINAL
27971,0,ORG PERCENT PERCENT PERCENT PERCENT PERSON PERSON PERSON CARDINAL
35231,0,PERSON LOC
64640,0,ORG PERSON PERSON PERSON PERSON ORG GPE DATE PERSON
51773,0,PERSON PERSON PERSON PERSON PERSON PERCENT PERCENT ORDINAL
32226,0,ORG ORG ORG ORG ORG
65012,0,PERSON PERSON PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE DATE DATE PERCENT PERCENT DATE DATE DATE DATE PERCENT PERCENT DATE
39234,1,PERSON PERSON LAW LAW MONEY
26936,0,DATE PERCENT PERCENT DATE PERCENT PERCENT
54910,0,PERSON PERSON DATE DATE
57772,1,CARDINAL DATE CARDINAL PERCENT PERCENT
18328,1,LAW PERSON
17433,1,PERSON PERSON ORG ORG
48014,0,GPE
74831,0,CARDINAL ORG PERSON CARDINAL ORG
23953,1,LOC LOC GPE DATE DATE GPE
4769,1,ORG ORG ORG ORG ORG
15762,1,ORDINAL ORG PERSON PERSON PERSON PERSON ORG PERSON
42527,1,WORK_OF_ART WORK_OF_ART ORG ORG ORG CARDINAL
21882,1,GPE GPE GPE GPE GPE PERSON PERSON
29363,0,ORG ORG PERSON
45350,1,ORG GPE GPE GPE DATE CARDINAL CARDINAL CARDINAL CARDINAL
17914,1,CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL GPE ORG ORG
73108,0,0
16698,1,ORG ORG ORG ORG
31062,0,ORG GPE GPE ORG ORG NORP GPE
67376,0,CARDINAL CARDINAL GPE CARDINAL
20465,1,PERSON PERSON MONEY MONEY NORP ORG TIME TIME TIME NORP
5184,1,GPE GPE PERCENT PERCENT
73013,0,ORG
46348,0,ORG NORP ORG
71584,0,ORG ORG PERSON PERSON GPE
12101,1,GPE PERSON PERSON PERSON PERSON PERSON GPE
58555,0,PERSON PERSON
43899,0,ORG
69815,0,ORG ORG ORG ORG ORG GPE
74037,0,PERCENT PERCENT PERCENT PERCENT ORG
57836,0,PERSON PERSON PERSON PERSON
81252,0,PERSON PERSON CARDINAL GPE GPE
37551,1,CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL PERCENT PERCENT PERSON DATE DATE PERCENT PERCENT PERSON PERSON
72933,0,ORG ORG GPE
5403,1,GPE GPE
29668,0,CARDINAL ORG ORG ORG ORG ORG ORG ORG ORG CARDINAL
5501,1,PERSON PERSON ORG ORG ORG ORG ORG
72967,0,PERSON DATE GPE CARDINAL PERSON
16023,1,ORG ORG PERSON PERSON ORG ORG ORG DATE
46566,0,CARDINAL DATE DATE LOC ORG DATE DATE
38571,1,PERSON PERSON PERSON PERSON
42614,1,NORP GPE PERCENT PERCENT ORDINAL PERCENT PERCENT PERCENT PERCENT PERCENT DATE
67252,0,GPE GPE DATE DATE LOC
36953,1,PERSON PERSON PERSON PRODUCT PERSON
88653,0,ORG ORG ORG ORG ORG ORG ORG ORG NORP
19988,1,ORG ORG CARDINAL DATE CARDINAL CARDINAL DATE DATE CARDINAL CARDINAL
33336,1,GPE ORG DATE DATE DATE ORG ORG ORG ORG
82553,0,MONEY MONEY MONEY MONEY MONEY PERCENT PERCENT NORP
74957,0,PRODUCT PRODUCT PERSON PRODUCT
49271,0,PERSON CARDINAL PERSON
33213,0,FAC DATE DATE
62739,0,PERSON PERSON PERSON
25023,1,PERSON DATE DATE DATE NORP NORP
64867,0,PERSON PERSON ORG CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT CARDINAL CARDINAL CARDINAL PERCENT PERCENT DATE DATE PERCENT PERCENT WORK_OF_ART
56732,0,GPE GPE PERSON MONEY MONEY MONEY NORP GPE GPE PERSON
82554,0,PERSON PERCENT PERCENT PERCENT PERCENT PRODUCT PRODUCT ORG DATE
26726,0,CARDINAL ORG ORG ORG ORG ORG ORG ORG ORG PERSON PERSON GPE PERSON GPE DATE
79245,0,PERSON PERSON ORG
44533,1,CARDINAL ORG MONEY
58707,0,LOC
40375,1,ORG ORG
30394,0,PERSON EVENT EVENT EVENT
6025,1,NORP CARDINAL ORG DATE DATE DATE
25748,1,GPE CARDINAL CARDINAL CARDINAL CARDINAL
81738,0,PERSON ORG ORG
48016,0,ORG PERSON PERSON PERSON DATE PERSON PERSON GPE DATE
24713,1,PERSON PERSON PERSON ORG CARDINAL DATE CARDINAL
21513,1,PERSON
71308,0,CARDINAL GPE GPE GPE GPE
76704,0,PERSON PERSON PERSON
54960,0,0
68690,0,CARDINAL NORP ORG ORG ORG ORG ORG ORG GPE CARDINAL GPE GPE ORG PERCENT PERCENT
59959,0,PERSON CARDINAL GPE GPE NORP NORP
25379,1,PERSON PERSON CARDINAL CARDINAL GPE GPE GPE ORDINAL ORG CARDINAL ORG ORG ORG ORG CARDINAL GPE ORG
19774,1,DATE DATE DATE DATE
53968,0,DATE DATE DATE DATE DATE DATE DATE PERSON
52403,0,DATE
32673,0,PERSON PERSON GPE GPE DATE DATE ORG ORG
25731,1,PERSON GPE
60107,0,PERSON NORP
8688,1,NORP DATE DATE DATE DATE DATE ORG ORG ORG GPE QUANTITY QUANTITY QUANTITY
65551,0,PERSON CARDINAL GPE PRODUCT PRODUCT PERSON CARDINAL PERSON DATE DATE DATE CARDINAL ORG CARDINAL PERSON CARDINAL
45709,0,GPE ORG ORG ORG ORG
26859,0,PERSON CARDINAL
72805,0,PERSON
68728,0,PERSON PERSON GPE GPE
35591,0,PERSON ORG DATE DATE GPE
14704,1,CARDINAL NORP GPE PRODUCT
32664,0,ORG ORG ORG ORG DATE
24904,0,DATE ORG ORG ORG ORG ORG ORG PERSON PERSON
25154,1,GPE
17388,1,ORG ORG ORG ORG GPE ORG
39894,1,PERSON PERSON
36247,1,PERSON PERSON PERSON CARDINAL CARDINAL CARDINAL GPE NORP NORP NORP
27810,0,PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT
14435,1,DATE GPE GPE CARDINAL DATE DATE DATE DATE GPE MONEY MONEY MONEY MONEY CARDINAL NORP DATE PRODUCT
65136,0,ORG PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT PERCENT DATE DATE DATE PERCENT PERCENT PERCENT PERCENT CARDINAL
20434,1,ORG MONEY ORG ORDINAL ORDINAL PERSON ORG
33845,0,ORG ORG ORG ORG CARDINAL CARDINAL ORG ORG PERSON CARDINAL CARDINAL PERSON
61408,0,CARDINAL CARDINAL LOC LOC GPE LOC PERSON
45062,1,0
51456,0,ORG ORG ORG ORG ORG ORG DATE DATE
36297,1,PERSON PERSON PERSON PERSON GPE ORG NORP NORP
37744,1,NORP DATE DATE NORP DATE DATE
58298,0,PERSON PERSON PRODUCT PRODUCT PERSON PERSON
65756,0,ORG ORG ORG ORG ORG ORG ORG PERSON
7237,1,CARDINAL PERSON PERSON DATE DATE
14090,1,PERSON GPE ORG CARDINAL GPE
75498,0,PERSON PERSON PERSON PERSON MONEY
38723,1,GPE TIME DATE PERCENT PERCENT PERCENT ORG
30963,0,PERSON PERSON GPE CARDINAL NORP
33128,0,ORDINAL DATE DATE
48555,0,NORP
85885,1,PERSON PERSON
13083,1,GPE FAC FAC DATE DATE DATE DATE ORG ORG ORG ORG ORG
41873,1,PERSON CARDINAL CARDINAL
87771,0,QUANTITY QUANTITY QUANTITY GPE PERSON PERSON ORG PERSON CARDINAL GPE GPE GPE GPE ORG ORG
53866,0,DATE DATE DATE DATE DATE DATE DATE
69745,0,ORG PERSON PERSON PERSON
88486,0,ORG NORP GPE
50262,0,GPE CARDINAL FAC FAC FAC DATE
48613,0,PERSON ORG
78418,0,PERSON PERSON
18123,1,ORG ORG DATE PERSON CARDINAL CARDINAL
23761,1,NORP
2506,1,ORG ORG ORG ORG WORK_OF_ART WORK_OF_ART WORK_OF_ART WORK_OF_ART DATE ORG MONEY MONEY MONEY MONEY MONEY MONEY
9946,1,NORP GPE
85175,0,PERSON
53930,0,DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE DATE ORG
4869,1,ORG CARDINAL CARDINAL DATE DATE
27020,0,PERSON NORP GPE
24555,1,NORP NORP PERSON
76136,0,PERSON ORG ORG ORG ORG MONEY MONEY MONEY CARDINAL MONEY
56529,1,CARDINAL CARDINAL GPE DATE DATE
51868,0,CARDINAL NORP LAW LAW LAW LAW LAW LAW LAW LAW PERSON PERSON PERSON PERSON PERSON PERSON PERSON PERSON ORG ORG DATE DATE DATE WORK_OF_ART WORK_OF_ART WORK_OF_ART GPE
53075,0,PERSON PERSON ORG ORG ORG EVENT EVENT EVENT EVENT EVENT NORP DATE NORP MONEY MONEY MONEY MONEY
42467,1,PERSON PERSON LAW LAW LAW
14300,1,MONEY MONEY MONEY MONEY MONEY ORG DATE
73384,0,PERSON
21156,1,PERSON PERSON PERSON PERSON
61817,0,GPE ORG ORG ORG ORG ORG
40357,1,NORP GPE ORG GPE GPE
52910,0,PERSON PERSON
20606,0,PERSON
74414,0,ORG ORG ORG PERSON ORG ORG
61357,0,0
33729,0,PERSON ORDINAL CARDINAL PERCENT PERCENT FAC FAC FAC FAC FAC FAC
5279,1,PERSON GPE CARDINAL DATE
88383,0,PERSON ORG PERSON PERSON ORG PERSON PERSON PERSON PERSON PERSON
87875,0,PERSON ORG ORG ORG ORG
22761,1,GPE DATE DATE ORG NORP
12904,1,CARDINAL CARDINAL PERCENT PERCENT PERCENT NORP PERSON
18539,1,0
63719,0,ORG ORG ORG ORG ORG GPE
58126,0,PERSON PERSON
15997,1,PERSON PERSON PERSON PERSON PERSON PERSON ORG
64504,0,PERSON DATE DATE CARDINAL
438,1,ORG PERSON CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL NORP ORG
60364,0,PERSON PERSON GPE ORG ORG GPE
58280,0,PERSON PERSON NORP NORP ORG ORG
12990,1,ORDINAL GPE CARDINAL PRODUCT CARDINAL ORG
67976,0,PERSON PERSON DATE DATE PERSON PERSON CARDINAL DATE ORG
40085,1,ORG NORP
48947,0,PERSON GPE GPE CARDINAL CARDINAL CARDINAL ORG CARDINAL
14096,0,MONEY MONEY MONEY GPE
86495,0,PERSON PERSON NORP GPE PRODUCT
14852,1,PERSON GPE
29409,0,ORG ORG
60761,0,PERSON PERSON MONEY MONEY MONEY MONEY MONEY MONEY MONEY
58123,0,PERSON PERSON
5243,1,PERSON GPE DATE DATE
84413,0,PERSON PERSON PERSON PERSON
64485,0,ORG ORG DATE DATE DATE PERSON DATE
84921,0,DATE ORG ORG ORG GPE CARDINAL NORP GPE NORP ORG PERSON PERSON DATE ORG ORG ORG CARDINAL NORP DATE DATE ORG ORG CARDINAL CARDINAL
57626,1,PERSON CARDINAL CARDINAL PERSON CARDINAL LAW LAW LAW LAW LAW LAW LAW LAW LAW PRODUCT PRODUCT PRODUCT ORG ORG ORG ORG ORG MONEY MONEY PERCENT PERCENT CARDINAL
85574,0,0
72353,0,PERSON GPE
57269,1,PERSON PERSON CARDINAL CARDINAL ORG ORG ORG ORG PERSON CARDINAL CARDINAL
54183,0,DATE PRODUCT ORG ORG DATE DATE DATE
47117,0,ORG ORG ORG
59438,0,PERSON PERSON PERSON DATE DATE DATE CARDINAL
59773,0,PERSON ORG ORG GPE GPE ORG NORP GPE CARDINAL
66342,0,PERSON PERSON
39011,1,PERSON
11293,1,GPE GPE
54688,0,PERSON ORG
84605,0,ORG PERSON PERSON PERSON
72413,0,PERSON NORP
70366,0,ORG
59003,0,PERSON ORG LOC
48140,0,GPE
11182,1,MONEY DATE MONEY MONEY MONEY MONEY MONEY MONEY DATE MONEY DATE
